name,role,genres,imdb_score,type,production_countries,release_year,runtime,tmdb_score,imdb_votes
Andrea Di Stefano,DIRECTOR,"['drama', 'thriller', 'crime', 'action']",6.6,MOVIE,"['GB', 'US']",2019,109,6.5,33258.0
Xabiani Ponce de León,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
José Antonio Toledano,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Mauro Sánchez Navarro,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Ximena Romo,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Klaudia García,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Américo Hollander,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Hari Sama,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Marina de Tavira,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Lumi Cavazos,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Fernando Álvarez Rebeil,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
David Montalvo,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Juan Carlos Remolina,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Rodrigo Rojo,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Luna Balvanera,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Sara Manni,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Emilio Cuaik,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Sidney Robote,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Daniel Villar,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Carlos Castilian,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Dalí González,ACTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Hari Sama,DIRECTOR,['drama'],6.6,MOVIE,['MX'],2019,115,7.0,1151.0
Jaime Lorente,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Alicia Sanz,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Elia Galera,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Francisco Ortiz,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Jaime Olías,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Lucía Guerrero,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Nicolás Illoro,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Lucía Díez,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Juan Echanove,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Zohar Liba,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Sarah Perles,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Amparo Alcaraz,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Pablo Álvarez,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
David Castillo,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Álvaro Rico,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Adrián Salzedo,ACTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
Marco Castillo,DIRECTOR,"['war', 'action', 'drama', 'history']",6.6,SHOW,['ES'],2020,55,7.4,3432.0
James Purefoy,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Richard Harrington,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Maggie Steed,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Dave Johns,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Sam Swainsbury,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Jade Anouka,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
David Hayman,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Ramon Tikaram,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Joshua Maguire,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Imelda May,ACTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Nick Moorcroft,DIRECTOR,"['comedy', 'drama', 'music', 'family']",7.0,MOVIE,['GB'],2019,112,6.7,8932.0
Laure Calamy,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Denis Ménochet,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Valeria Bruni‑Tedeschi,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Damien Bonnard,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Bastien Bouillon,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Nadia Tereszkiewicz,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Jenny Bellay,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Guy Roger N'Drin,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Marie Victoire Amie,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Fred Ulysse,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Colin Niel,ACTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Dominik Moll,DIRECTOR,"['drama', 'thriller', 'crime']",7.0,MOVIE,"['DE', 'FR']",2019,116,6.6,5389.0
Amy Schumer,ACTOR,['reality'],5.0,SHOW,['US'],2020,46,1.0,732.0
Chris Fischer,ACTOR,['reality'],5.0,SHOW,['US'],2020,46,1.0,732.0
Antony Varghese,ACTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Chemban Vinod Jose,ACTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Sabumon Abdusamad,ACTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Santhy Balachandran,ACTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Jaffer Idukki,ACTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Tinu Pappachan,ACTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Jayashankar,ACTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Shobha Singh,ACTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Anil K Sivaram,ACTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Lijo Jose Pellissery,DIRECTOR,"['crime', 'thriller', 'action']",7.4,MOVIE,['IN'],2019,95,6.8,7882.0
Rusty Shackleford,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Jo Wyatt,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Mari Devon,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Dino Andrade,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Joey Camen,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Leo Barakat,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Nicole Moorea Sherman,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Kirk Thornton,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Madison Brown,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Camila Rhodes,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Rick Zieff,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Dave B. Mitchell,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Elizabeth Dean,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Jamal Fahim,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
David A. Alano,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Daniel Wolfe,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Lani Minella,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Lin Gallagher,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Paul Gregory,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Millie Mup,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Anthony Skordi,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Rose Thurloe,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Jamie Scott,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Tom Courtenay,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Jon Culshaw,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Kulvinder Ghir,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Sarah Hadland,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Timothy Christian Jansen,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Matt Lucas,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Colin McFarlane,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Iain McKee,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Nicole Moorea Sherman,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Sheridan Smith,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Debra Stephenson,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Nina Wadia,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Julie Walters,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Jack Whitehall,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Ray Winstone,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Steven Kynman,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Rasmus Hardiker,ACTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Vincent Kesteloot,DIRECTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Ben Stassen,DIRECTOR,"['family', 'animation', 'comedy', 'european']",4.8,MOVIE,"['GB', 'BE']",2019,85,6.1,6684.0
Charlie Hunnam,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Jack O'Connell,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Jessica Barden,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Fran Kranz,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Jonathan Majors,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
John Cullum,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Owen Burke,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Meredith Holzman,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Ken Cheeseman,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Nick Mullen,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Jere Shea,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Patrick M. Walsh,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Lucien Spelman,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
David Torres Jr.,ACTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
Max Winkler,DIRECTOR,['drama'],6.2,MOVIE,"['GB', 'US']",2019,90,6.7,4866.0
David Thewlis,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Guy Burnet,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Nina Toussaint-White,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Michelle Fairley,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Jeremy Neumark Jones,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Jing Lusi,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Clare-Hope Ashitey,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Osy Ikhile,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Chris Reilly,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Shaquille Ali-Yebuah,ACTOR,"['scifi', 'family']",,SHOW,['GB'],2019,42,7.2,
Paul Bettany,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Sophia Lillis,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Peter Macdissi,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Steve Zahn,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Judy Greer,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Margo Martindale,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Stephen Root,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Lois Smith,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Jane McNeill,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Caity Brewer,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Hannah Black,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Michael Banks Repeta,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Burgess Jenkins,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Colton Ryan,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Britt Rentschler,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Christopher Speed,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Cole Doman,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Voltaire Colin Council,ACTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Alan Ball,DIRECTOR,"['drama', 'comedy']",7.3,MOVIE,['US'],2020,95,7.4,19592.0
Giancarlo Esposito,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Dina Meyer,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Courtney Eaton,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Ben McKenzie,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Aaron Eckhart,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Jessica Lu,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
David Shae,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Betsy Landin,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
MWW Michael Wilkerson,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Jonathan  Aidan Cockrell,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Lindsey Garrett,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Nickola Shreli,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Leslie Sides,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Mason McCulley,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
J. Cameron Barnett,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Jessica Nam,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
James Hutchison III,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Gary Peebles,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Heather Fusari,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Jan Jeffcoat,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Sawyer D. Jones,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Brandon Morris,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Elijah M. Cooper,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Jorge Castro-Salinas,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Andrew Constantini,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Rudolf Weber,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Corey Thouviner,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Nishelle Williams,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Steven Legate,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Kevin Waterman,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Lawrence Hinkle,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Valerie Turner,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Kevin Dyer,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Carly Farish,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Kaley Alyssa Flanagan,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Ty Hill,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Bruce Cooper,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Christopher Zmuda,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Damion S. White,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Talon Worden,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Kristi Averette,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Jeremy Connell,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Kyndall Hamilton,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Cassidy Rickels,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Melissa Thouviner,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Tyler Thouviner,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Kaj Goldberg,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Shai Debroux,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Jess Durham,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Ronny Mathew,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Colt Hogan,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Chris Zmuda,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Alvin Chon,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Michael Harris,ACTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Steven C. Miller,DIRECTOR,"['thriller', 'crime']",,MOVIE,"['GB', 'US']",2019,98,6.0,
Nancy Stafford,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Corbin Bernsen,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Stacey Dash,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Benjamin Dane,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Melissa Temme,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Jenn Gotzon Chandler,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Burgess Jenkins,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Tanya Christiansen,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Paul Milotte,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Griffin Duy,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Joel King,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Robert Shepherd,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Nico Greetham,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Sydney Peterson,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Aaron Maynard,ACTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Nina May,DIRECTOR,"['romance', 'drama', 'comedy']",3.6,MOVIE,['US'],2020,101,6.7,256.0
Alex Hall,ACTOR,"['animation', 'comedy', 'fantasy']",7.3,SHOW,['US'],2019,13,,71.0
Nick Shakoour,ACTOR,"['animation', 'comedy', 'fantasy']",7.3,SHOW,['US'],2019,13,,71.0
Brenna Larsen,ACTOR,"['animation', 'comedy', 'fantasy']",7.3,SHOW,['US'],2019,13,,71.0
Justin Michael,ACTOR,"['animation', 'comedy', 'fantasy']",7.3,SHOW,['US'],2019,13,,71.0
Harry Chaskin,ACTOR,"['animation', 'comedy', 'fantasy']",7.3,SHOW,['US'],2019,13,,71.0
Patrick Pedraza,ACTOR,"['animation', 'comedy', 'fantasy']",7.3,SHOW,['US'],2019,13,,71.0
Valarie Rae Miller,ACTOR,"['animation', 'comedy', 'fantasy']",7.3,SHOW,['US'],2019,13,,71.0
